CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,AGE,YEARS_EMPLOYED
0,0,1,0,90000.0,0,4,1,1,1,0,1,0,8,2.0,0,51,8
0,1,0,1,67500.0,2,4,1,1,1,0,0,0,3,3.0,0,41,3
0,0,1,0,166500.0,1,1,2,1,1,0,0,0,17,1.0,0,67,0
0,0,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,61,0
0,1,0,0,103500.0,4,4,1,1,1,0,0,0,8,2.0,0,55,2
0,0,1,0,175500.0,0,1,1,1,1,1,1,0,10,2.0,0,41,6
0,0,1,1,135000.0,0,4,0,1,1,0,0,0,6,3.0,0,43,12
0,1,1,0,112500.0,1,4,4,1,1,0,0,0,17,1.0,0,57,0
0,0,1,0,90000.0,0,4,1,1,1,0,0,0,14,2.0,0,27,5
0,0,1,0,153000.0,2,1,1,1,1,0,0,0,10,2.0,0,33,4
0,0,1,2,121500.0,4,4,1,1,1,0,0,0,14,4.0,0,39,3
0,0,0,1,112500.0,4,4,1,1,1,0,0,1,8,3.0,0,35,3
0,1,1,0,157500.0,4,1,1,1,1,1,1,0,8,2.0,0,40,6
1,1,1,0,270000.0,0,1,1,1,1,0,0,0,10,2.0,0,39,8
1,1,1,2,225000.0,4,4,1,1,1,0,0,0,10,4.0,0,38,3
1,1,1,0,270000.0,4,1,1,1,1,0,0,0,6,2.0,0,46,1
1,1,1,1,168750.0,0,1,1,1,1,0,0,0,10,3.0,0,48,9
1,0,1,0,112500.0,4,4,1,1,1,0,1,0,5,2.0,0,43,0
0,1,1,0,225000.0,0,1,1,1,1,0,1,0,0,2.0,0,34,2
0,0,0,0,112500.0,4,4,1,1,1,0,0,0,11,2.0,0,38,14
0,0,1,0,270000.0,2,1,3,1,1,0,0,0,6,1.0,0,46,0
0,0,1,0,225000.0,1,4,1,1,1,0,0,0,17,2.0,0,64,0
1,1,0,1,225000.0,0,4,1,1,1,0,0,0,10,3.0,0,45,6
1,0,0,0,148500.0,4,4,3,2,1,0,0,1,8,1.0,0,38,3
1,1,1,2,472500.0,0,1,1,1,1,0,0,0,10,4.0,0,48,5
1,1,0,0,135000.0,4,4,1,1,1,0,0,0,17,2.0,0,54,27
1,1,0,1,90000.0,1,4,1,1,1,0,0,0,17,3.0,0,57,0
0,0,1,0,90000.0,0,4,3,1,1,0,1,0,17,1.0,0,54,8
0,0,1,1,157500.0,4,4,0,1,1,0,0,0,14,3.0,0,39,7
0,1,1,0,450000.0,0,1,1,1,1,0,1,0,10,2.0,0,41,6
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,14,2.0,0,44,5
0,0,1,0,69750.0,1,4,0,1,1,0,1,0,17,2.0,0,63,0
0,0,0,0,112500.0,4,2,3,5,1,1,1,0,3,1.0,0,31,0
0,0,1,0,112500.0,4,4,1,1,1,1,0,0,3,2.0,0,29,5
0,0,1,0,180000.0,4,1,1,1,1,0,0,0,14,2.0,0,52,11
0,1,1,0,175500.0,4,4,1,1,1,0,0,0,14,2.0,0,49,8
0,0,1,0,180000.0,2,4,1,1,1,0,0,0,8,2.0,0,45,5
0,0,1,1,247500.0,0,1,1,1,1,0,1,0,10,3.0,0,37,11
0,1,1,0,202500.0,4,4,1,1,1,0,0,0,12,2.0,0,51,8
0,0,1,0,157500.0,4,4,2,1,1,0,0,0,8,1.0,0,38,10
1,1,1,2,225000.0,0,4,1,1,1,0,0,1,10,4.0,0,40,1
1,1,1,2,144000.0,0,1,1,1,1,0,0,0,17,4.0,0,32,1
0,0,1,0,76500.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,1,1,0,315000.0,2,4,0,1,1,0,1,0,4,2.0,0,38,10
0,0,1,1,135000.0,4,4,0,1,1,0,0,0,8,3.0,0,36,3
0,0,1,1,256500.0,2,1,1,1,1,0,1,0,10,3.0,0,48,3
0,0,1,0,180000.0,2,4,0,1,1,1,0,0,3,2.0,0,44,20
0,1,1,0,247500.0,0,4,1,1,1,0,0,0,8,2.0,0,44,12
0,0,0,0,112500.0,2,4,2,1,1,0,1,0,1,1.0,0,48,3
0,0,1,0,121500.0,4,4,0,1,1,0,0,0,6,2.0,0,50,22
0,0,1,2,157500.0,0,4,1,1,1,0,0,0,11,4.0,0,36,5
1,0,1,0,67500.0,4,4,1,1,1,0,0,0,9,2.0,0,54,1
0,1,1,0,139500.0,4,2,1,1,1,1,0,0,11,2.0,0,39,19
0,0,0,1,202500.0,2,1,2,1,1,0,0,0,3,2.0,0,36,10
0,0,1,1,157500.0,0,4,4,1,1,0,0,0,10,2.0,0,52,13
0,0,1,0,72000.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
1,1,1,0,135000.0,4,4,1,1,1,0,0,0,17,2.0,0,53,11
0,0,0,0,47250.0,1,4,1,1,1,0,0,0,17,2.0,0,65,0
0,0,0,0,81000.0,1,4,1,1,1,0,1,0,17,2.0,0,55,0
0,0,1,0,180000.0,0,1,3,1,1,1,0,0,6,1.0,0,44,2
0,1,1,0,225000.0,1,4,1,1,1,0,0,0,17,2.0,0,61,0
0,1,1,0,180000.0,4,4,0,1,1,0,0,0,17,2.0,0,42,19
1,1,1,0,180000.0,4,4,1,1,1,0,0,0,6,2.0,0,35,2
1,0,1,3,202500.0,4,4,1,1,1,1,1,0,8,5.0,0,37,9
0,0,0,0,225000.0,0,1,1,1,1,0,0,0,17,2.0,0,51,19
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,53,0
0,0,1,2,99000.0,4,4,2,1,1,0,1,0,8,3.0,0,34,1
0,0,1,0,202500.0,0,4,1,1,1,0,0,0,14,2.0,0,52,24
1,0,1,1,90000.0,4,4,0,1,1,1,0,0,14,3.0,0,39,3
0,0,1,0,157500.0,2,1,1,1,1,0,0,0,17,2.0,0,25,1
1,1,0,0,202500.0,4,4,3,5,1,1,0,0,8,1.0,0,26,6
0,0,1,0,112500.0,4,4,1,1,1,0,1,0,8,2.0,0,51,0
1,1,1,1,270000.0,4,1,1,1,1,0,0,0,10,3.0,0,47,11
0,1,1,1,108000.0,4,4,1,1,1,0,0,0,3,3.0,0,42,2
0,0,1,0,54000.0,1,4,4,1,1,0,1,0,17,1.0,0,65,0
0,0,0,0,225000.0,4,1,1,1,1,0,0,1,0,2.0,0,32,2
0,0,0,0,112500.0,2,1,3,1,1,0,0,0,3,1.0,0,28,6
0,0,1,0,225000.0,2,4,0,1,1,1,1,0,8,2.0,0,63,23
0,1,0,0,292500.0,4,4,0,5,1,0,0,0,3,2.0,0,27,5
0,1,1,0,157500.0,0,4,1,1,1,1,1,1,3,2.0,0,32,8
0,1,1,2,157500.0,0,2,1,1,1,0,0,0,10,4.0,0,34,2
0,0,1,0,225000.0,1,4,2,1,1,0,1,0,17,1.0,0,57,0
0,0,1,0,157500.0,1,4,2,1,1,0,0,0,17,1.0,0,61,0
1,1,1,1,292500.0,0,1,1,1,1,1,1,0,3,3.0,0,32,2
0,0,1,0,391500.0,4,4,3,1,1,0,0,0,10,1.0,0,38,16
1,1,1,0,202500.0,4,4,0,1,1,0,0,0,4,2.0,0,52,1
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,48,0
0,1,1,0,270000.0,0,4,1,1,1,0,0,0,10,2.0,0,50,14
0,0,1,0,157500.0,2,1,1,1,1,0,0,1,17,2.0,0,48,6
1,1,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,25,3
0,0,1,0,148500.0,1,4,1,1,1,0,1,0,17,2.0,0,48,0
0,0,1,1,202500.0,4,4,1,1,1,0,1,0,3,3.0,0,44,9
1,1,1,1,135000.0,4,4,1,1,1,1,1,0,8,3.0,0,33,5
1,0,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,59,18
0,0,0,0,135000.0,0,4,1,2,1,0,0,0,14,2.0,0,49,15
0,0,1,0,162000.0,1,4,4,1,1,0,0,0,17,1.0,0,68,0
0,0,1,0,90000.0,4,4,1,1,1,0,0,0,11,2.0,0,52,1
1,1,0,0,315000.0,4,4,1,2,1,0,0,0,4,2.0,0,48,2
0,0,1,1,220500.0,1,4,0,1,1,0,0,0,17,3.0,0,55,0
1,1,1,0,270000.0,4,1,1,1,1,1,1,0,10,2.0,0,60,21
1,1,0,0,292500.0,0,4,1,1,1,0,1,0,8,2.0,0,51,6
0,1,1,2,135000.0,2,4,1,1,1,1,0,0,3,4.0,0,39,16
0,0,1,0,121500.0,0,4,1,0,1,0,1,0,14,2.0,0,32,4
0,0,1,0,157500.0,1,3,1,1,1,0,0,0,17,2.0,0,64,0
0,1,0,0,202500.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
1,1,0,0,135000.0,4,4,3,1,1,1,0,0,4,1.0,0,27,1
1,1,1,0,202500.0,4,4,0,1,1,1,0,0,8,2.0,0,29,3
0,0,0,0,202500.0,0,1,3,1,1,0,1,0,3,1.0,0,67,21
0,1,1,0,112500.0,4,4,1,2,1,0,1,0,8,2.0,0,46,7
0,0,1,0,202500.0,4,4,1,1,1,0,0,0,15,2.0,0,30,8
0,0,1,1,135000.0,2,4,1,1,1,0,0,0,2,3.0,0,37,4
0,1,1,1,135000.0,4,4,3,1,1,0,0,0,8,2.0,0,37,2
0,0,1,0,121500.0,4,4,1,1,1,0,0,0,8,2.0,0,59,0
0,0,1,2,135000.0,0,4,1,1,1,0,0,0,13,4.0,0,33,3
0,0,1,0,90000.0,1,4,2,1,1,0,1,0,17,1.0,0,57,0
0,0,1,0,225000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
0,0,1,0,177012.0,1,4,1,2,1,0,0,0,17,2.0,0,61,0
0,0,0,0,135000.0,4,4,1,1,1,0,0,0,11,2.0,0,52,32
0,0,1,0,90000.0,1,4,1,1,1,0,1,0,17,2.0,0,56,0
0,1,1,0,270000.0,4,1,1,1,1,0,1,0,17,2.0,0,51,7
1,0,1,1,135000.0,2,1,1,1,1,1,1,0,10,3.0,0,36,8
0,0,1,0,67500.0,1,4,3,1,1,0,1,0,17,1.0,0,56,0
0,0,1,0,135000.0,4,4,4,1,1,0,1,0,10,1.0,0,39,2
0,0,1,0,247500.0,4,4,1,1,1,0,0,0,4,2.0,0,50,11
0,1,1,0,135000.0,1,4,0,1,1,0,0,0,17,2.0,0,56,0
0,0,1,0,90000.0,1,4,4,1,1,0,1,0,17,1.0,0,67,0
0,1,1,1,157500.0,4,4,1,1,1,0,0,0,3,3.0,0,29,4
1,1,0,0,202500.0,4,4,1,1,1,0,0,0,4,2.0,0,53,5
0,1,0,0,180000.0,2,4,1,2,1,0,0,0,3,2.0,0,59,10
0,0,1,2,157500.0,0,4,1,1,1,0,1,0,3,4.0,0,40,3
1,0,1,0,94500.0,0,4,1,1,1,1,1,0,17,2.0,0,50,2
0,0,1,0,85500.0,4,4,2,1,1,0,0,0,17,1.0,0,59,41
0,0,1,0,247500.0,4,4,1,1,1,0,1,0,8,2.0,0,42,10
0,0,1,2,166500.0,0,4,0,1,1,0,0,0,8,4.0,0,33,12
0,1,1,0,112500.0,4,4,3,1,1,0,0,0,8,1.0,0,54,1
1,0,1,0,270000.0,1,1,1,1,1,0,0,0,17,2.0,0,61,0
0,0,1,0,90000.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
0,1,1,0,162000.0,0,4,0,1,1,0,1,0,10,2.0,0,50,8
0,0,1,0,180000.0,0,4,1,1,1,0,0,0,11,2.0,0,48,3
1,1,1,0,135000.0,4,4,1,5,1,0,0,0,3,2.0,0,44,8
1,1,0,1,180000.0,4,4,1,4,1,0,0,0,3,3.0,0,36,9
0,1,1,0,270000.0,4,1,1,1,1,1,1,0,10,2.0,0,43,8
0,0,1,0,112500.0,4,4,2,1,1,0,1,0,6,1.0,0,53,18
1,1,1,0,265500.0,4,4,1,1,1,0,0,0,4,2.0,0,42,18
0,0,1,0,135000.0,1,4,2,1,1,0,0,0,17,1.0,1,59,0
0,0,1,0,135000.0,1,4,2,1,1,0,0,0,17,1.0,0,59,0
0,1,1,0,247500.0,4,4,1,1,1,0,1,0,17,2.0,0,43,5
0,0,1,0,180000.0,1,1,2,1,1,0,0,0,17,1.0,0,65,0
0,0,1,0,112500.0,2,4,0,1,1,0,1,0,11,2.0,0,50,16
1,1,1,1,189000.0,4,2,1,1,1,0,1,0,17,3.0,0,41,6
0,0,1,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,59,0
0,0,1,0,216000.0,1,4,4,1,1,0,1,0,17,1.0,0,62,0
1,1,1,1,225000.0,0,4,1,1,1,0,0,0,8,3.0,0,33,7
1,1,1,1,135000.0,1,4,3,1,1,0,0,0,17,2.0,0,55,0
0,0,1,2,225000.0,4,1,1,1,1,0,0,1,0,4.0,0,37,1
1,1,1,0,225000.0,2,4,1,1,1,0,1,0,8,2.0,0,37,9
0,0,1,0,81000.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
0,1,1,2,180000.0,4,1,3,2,1,0,0,0,8,3.0,0,28,8
1,0,1,0,157500.0,4,4,1,1,1,0,0,0,8,2.0,0,51,15
0,1,1,0,126000.0,4,4,3,1,1,0,0,0,3,1.0,0,50,5
1,1,1,2,270000.0,0,4,1,1,1,0,0,0,8,4.0,0,44,0
0,0,1,0,193500.0,4,1,1,1,1,0,0,0,6,2.0,0,57,19
0,0,0,1,405000.0,4,1,1,5,1,1,0,0,10,3.0,0,48,7
1,0,0,0,202500.0,4,4,1,2,1,0,0,0,8,2.0,0,50,9
1,1,1,1,225000.0,4,4,1,1,1,0,1,0,14,3.0,0,35,2
1,1,0,2,270000.0,0,1,1,1,1,0,1,0,3,4.0,0,34,9
0,0,1,0,180000.0,1,4,1,1,1,0,1,0,17,2.0,0,63,0
1,1,1,1,157500.0,4,4,1,1,1,1,1,0,8,3.0,0,28,3
0,0,1,1,67500.0,4,4,0,1,1,1,0,0,3,3.0,0,33,2
1,1,0,0,180000.0,4,1,1,5,1,0,1,0,3,2.0,0,31,6
0,0,1,1,85500.0,4,4,2,1,1,0,0,0,2,2.0,0,42,3
0,0,1,0,144000.0,2,1,1,1,1,0,0,0,17,2.0,0,51,12
0,0,1,0,238500.0,4,1,1,1,1,0,1,0,3,2.0,0,46,13
0,0,1,0,117000.0,1,4,2,1,1,0,1,0,17,1.0,0,65,0
0,0,1,1,112500.0,0,4,1,1,1,1,1,0,14,3.0,0,40,9
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,18,2.0,0,42,4
0,0,1,1,225000.0,2,4,3,1,1,0,0,0,17,2.0,0,43,10
1,0,1,0,360000.0,4,1,3,1,1,1,0,0,6,1.0,0,39,6
0,0,1,0,157500.0,1,4,1,1,1,0,1,0,17,2.0,0,62,0
0,0,1,0,270000.0,0,1,3,1,1,0,1,1,12,1.0,0,38,8
1,1,1,1,171000.0,0,2,1,1,1,0,0,0,10,3.0,0,39,16
0,0,1,0,90000.0,1,4,2,1,1,0,1,0,17,1.0,0,59,0
1,1,1,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,67,0
0,0,1,0,162000.0,0,4,1,1,1,0,0,0,0,2.0,0,60,9
0,1,1,0,180000.0,4,4,0,1,1,0,0,0,3,2.0,0,47,13
0,0,1,1,337500.0,0,1,3,1,1,0,0,0,0,2.0,0,39,1
0,0,1,0,180000.0,4,4,1,1,1,0,0,0,8,2.0,0,40,3
0,0,1,3,112500.0,4,4,4,1,1,0,0,0,14,4.0,0,45,1
0,1,0,0,157500.0,1,4,3,1,1,0,0,0,17,1.0,0,57,0
0,1,1,0,405000.0,4,2,0,1,1,1,0,0,14,2.0,0,34,5
0,0,1,1,166500.0,0,1,3,1,1,1,1,0,3,2.0,0,34,7
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
1,0,1,0,225000.0,4,4,1,1,1,0,0,0,8,2.0,0,34,0
0,0,1,0,90000.0,1,4,4,1,1,0,0,0,17,1.0,0,60,0
0,0,1,0,112500.0,1,4,1,1,1,0,1,0,17,2.0,0,64,0
1,1,1,1,180000.0,0,4,1,1,1,1,1,0,4,3.0,0,44,8
0,1,1,1,135000.0,4,4,1,1,1,0,0,0,10,3.0,0,30,4
0,0,0,0,99000.0,2,2,3,1,1,0,1,0,17,1.0,0,23,0
0,0,1,0,243000.0,1,4,1,1,1,0,0,1,17,2.0,0,26,0
0,1,1,1,112500.0,4,1,1,1,1,0,0,0,10,3.0,0,24,1
0,1,1,0,382500.0,0,4,1,1,1,0,0,1,3,2.0,0,27,5
1,0,1,3,180000.0,4,4,1,1,1,1,1,0,4,5.0,0,34,5
0,0,0,2,135000.0,0,4,1,1,1,1,1,0,14,4.0,0,37,2
1,1,1,0,292500.0,2,1,1,1,1,0,0,0,6,2.0,0,34,6
0,0,1,0,315000.0,0,4,1,1,1,0,0,0,3,2.0,0,43,15
0,1,0,0,225000.0,1,4,1,1,1,0,0,0,17,2.0,0,56,0
0,1,1,1,135000.0,4,4,1,5,1,0,0,0,8,3.0,0,28,2
1,1,1,0,166500.0,4,4,1,1,1,0,0,0,17,2.0,0,46,6
0,0,1,2,180000.0,4,4,1,1,1,0,0,0,8,4.0,0,30,9
1,1,0,1,270000.0,4,4,1,2,1,1,1,0,8,3.0,0,26,2
0,1,1,0,247500.0,0,4,0,1,1,0,0,0,17,2.0,0,32,1
0,0,0,1,112500.0,0,4,0,1,1,0,0,0,14,3.0,0,41,5
0,0,1,0,157500.0,4,4,1,1,1,0,0,0,14,2.0,0,54,0
0,0,0,0,364500.0,4,4,0,1,1,0,0,0,14,2.0,0,47,2
0,0,1,0,76500.0,4,4,1,1,1,0,1,0,11,2.0,0,49,30
0,0,1,0,153000.0,4,4,1,1,1,0,1,0,17,2.0,0,31,4
1,1,1,2,225000.0,0,4,1,1,1,0,0,0,8,4.0,0,41,8
0,0,0,0,144000.0,4,4,1,1,1,0,0,0,2,2.0,0,44,0
0,1,1,0,247500.0,4,1,1,1,1,0,1,0,3,2.0,0,38,10
0,0,1,0,220500.0,0,2,1,1,1,0,0,1,14,2.0,0,27,6
0,0,1,0,121500.0,1,4,1,1,1,0,0,0,17,2.0,0,65,0
0,0,1,0,180000.0,1,1,1,1,1,0,0,0,17,2.0,0,57,0
1,1,1,2,112500.0,4,4,1,1,1,0,0,0,8,4.0,0,33,2
1,1,0,0,135000.0,4,4,1,5,1,0,0,0,8,2.0,0,32,1
1,0,0,0,112500.0,4,4,3,1,1,0,1,0,8,1.0,0,32,9
0,0,1,0,121500.0,1,2,0,1,1,0,0,0,17,2.0,0,51,0
0,0,1,0,157500.0,0,4,1,1,1,0,0,0,11,2.0,0,45,0
1,0,0,0,166500.0,4,4,3,1,1,0,0,1,8,1.0,0,23,1
0,0,1,0,202500.0,4,4,0,1,1,1,0,0,14,2.0,0,53,8
0,0,1,0,157500.0,4,4,1,1,1,0,0,0,3,2.0,0,41,7
0,0,1,1,135000.0,0,1,1,1,1,0,0,0,6,3.0,0,31,1
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,11,2.0,0,32,1
0,1,1,1,135000.0,2,1,1,1,1,0,0,0,3,3.0,0,41,18
0,0,0,2,247500.0,4,4,3,1,1,0,0,0,12,3.0,0,35,2
1,1,0,0,225000.0,4,4,3,1,1,0,0,0,4,1.0,0,32,3
0,0,1,0,112500.0,0,4,0,1,1,0,0,0,8,2.0,0,48,2
0,0,1,0,90000.0,1,1,1,1,1,0,0,0,17,2.0,0,61,0
0,0,1,0,337500.0,4,4,1,1,1,0,1,0,14,2.0,0,48,0
0,0,1,0,180000.0,4,1,3,1,1,0,0,0,3,1.0,0,42,1
1,0,0,0,225000.0,4,4,3,1,1,0,1,0,8,1.0,0,25,1
1,1,1,0,135000.0,4,4,1,1,1,0,1,0,4,2.0,0,47,2
0,0,1,0,202500.0,1,4,4,1,1,0,0,0,17,1.0,0,63,0
1,0,1,0,103500.0,1,4,1,1,1,0,0,0,17,2.0,0,63,0
0,0,0,1,202500.0,0,4,0,1,1,0,0,0,17,3.0,0,33,8
1,0,0,0,270000.0,4,4,1,1,1,0,0,0,17,2.0,0,35,6
0,1,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,56,0
0,0,0,0,315000.0,4,4,1,1,1,0,0,0,17,2.0,0,61,6
0,0,1,2,270000.0,0,1,1,1,1,1,0,0,0,4.0,0,41,10
0,0,1,0,265500.0,2,1,1,1,1,0,0,0,10,2.0,0,48,15
0,0,1,1,180000.0,4,1,1,1,1,1,0,0,6,3.0,0,28,6
1,0,1,0,90000.0,4,4,3,1,1,0,0,0,8,1.0,0,28,2
0,0,1,0,135000.0,0,4,1,1,1,1,1,0,10,2.0,0,52,13
1,1,1,0,270000.0,0,4,3,1,1,1,1,0,3,1.0,0,30,2
1,1,1,0,90000.0,0,4,0,1,1,0,0,0,8,2.0,0,33,4
0,1,1,0,661500.0,0,1,1,1,1,0,0,0,0,2.0,0,54,9
0,0,1,0,162000.0,1,4,1,1,1,0,0,0,17,2.0,0,62,0
0,0,1,2,216000.0,0,4,1,5,1,0,1,0,17,4.0,0,35,6
0,0,1,0,103500.0,4,2,1,1,1,0,0,0,8,2.0,0,32,12
0,0,1,0,135000.0,1,1,2,1,1,0,0,0,17,1.0,0,60,0
1,0,1,1,112500.0,4,4,1,1,1,0,0,0,8,3.0,0,43,3
0,0,1,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
1,0,0,2,202500.0,4,4,1,1,1,0,0,0,8,4.0,0,26,3
0,1,1,0,112500.0,4,4,1,1,1,1,0,0,2,2.0,0,43,8
0,0,1,0,135000.0,0,4,1,1,1,0,0,0,8,2.0,0,56,11
1,1,0,0,225000.0,4,4,1,1,1,0,0,0,8,2.0,0,25,3
1,1,1,2,180000.0,4,4,1,1,1,0,0,0,4,4.0,0,40,3
0,0,1,1,112500.0,4,4,3,1,1,0,0,0,2,2.0,0,40,2
1,1,1,0,202500.0,4,4,1,1,1,0,1,0,8,2.0,0,54,0
0,0,1,0,112500.0,1,4,1,1,1,0,0,0,17,2.0,0,66,0
0,0,1,2,202500.0,0,4,0,2,1,0,0,1,2,4.0,0,31,0
1,0,1,0,135000.0,0,1,1,1,1,0,0,0,4,2.0,0,52,9
0,1,1,1,54000.0,4,4,1,1,1,0,0,0,17,3.0,0,46,0
1,0,0,0,180000.0,4,4,3,1,1,0,0,0,8,1.0,0,49,3
1,1,1,0,202500.0,0,1,1,1,1,0,0,0,4,2.0,0,28,4
0,0,1,2,180000.0,2,1,1,1,1,0,0,0,3,4.0,0,30,9
0,0,0,1,112500.0,0,1,1,5,1,0,0,0,3,3.0,0,33,8
0,0,0,0,103500.0,1,4,1,1,1,0,0,0,17,2.0,0,66,0
0,1,1,0,202500.0,4,4,1,1,1,0,0,0,8,2.0,0,54,16
0,0,1,0,135000.0,1,4,1,1,1,0,1,0,17,2.0,0,57,0
0,0,1,0,135000.0,0,4,3,1,1,0,0,0,17,1.0,0,36,1
0,0,1,0,67500.0,1,4,3,1,1,0,1,1,17,1.0,0,46,0
0,0,1,3,112500.0,4,1,1,1,1,0,0,0,17,5.0,0,38,14
1,0,1,0,54000.0,1,4,1,1,1,0,0,0,17,2.0,0,64,0
0,0,1,0,112500.0,4,4,1,1,1,0,0,0,14,2.0,0,48,5
1,0,1,1,225000.0,4,1,1,1,1,0,1,0,14,3.0,0,28,2
0,0,1,0,67500.0,4,1,1,1,1,1,1,0,17,2.0,0,29,2
0,0,0,1,225000.0,1,4,1,2,1,0,0,0,17,3.0,0,49,0
0,0,1,0,180000.0,1,4,1,1,1,0,0,0,17,2.0,0,55,0
0,1,0,0,240750.0,2,4,0,5,1,0,0,0,8,2.0,0,48,21
0,1,1,0,135000.0,1,3,1,1,1,0,0,0,17,2.0,0,58,0
0,0,1,0,90000.0,4,4,1,1,1,0,0,0,3,2.0,0,46,2
0,0,0,0,247500.0,2,4,0,1,1,0,0,0,11,2.0,0,47,1
1,0,1,1,337500.0,0,4,2,1,1,0,0,1,17,2.0,0,35,12
0,0,1,0,238500.0,4,4,1,1,1,0,0,0,6,2.0,0,60,39
1,1,1,0,193500.0,4,4,3,1,1,1,0,0,17,1.0,0,26,3
1,1,1,1,270000.0,1,4,1,1,1,0,0,0,17,3.0,0,42,0
0,1,0,0,225000.0,0,4,1,1,1,0,0,0,3,2.0,0,27,8
1,1,1,0,184500.0,2,1,1,1,1,0,0,0,10,2.0,0,38,0
0,0,0,0,121500.0,1,4,2,1,1,0,0,0,17,1.0,0,64,0
1,0,1,0,135000.0,4,4,1,1,1,0,0,0,16,2.0,0,43,0
1,1,1,2,157500.0,0,1,1,5,1,0,0,0,4,4.0,0,38,1
0,0,1,1,112500.0,4,4,1,1,1,0,0,0,8,3.0,0,37,14
0,0,1,0,81000.0,2,1,4,1,1,0,0,0,6,1.0,0,53,18
0,0,1,2,94500.0,4,4,1,1,1,0,0,0,8,4.0,0,33,5
1,1,1,0,157500.0,0,1,0,1,1,0,0,0,4,2.0,0,37,3
1,1,1,0,202500.0,0,1,1,1,1,0,0,1,8,2.0,0,34,14
1,1,1,0,202500.0,0,1,1,1,1,0,0,1,8,2.0,1,34,14
1,1,1,0,180000.0,0,4,1,2,1,1,1,0,8,2.0,0,37,1
0,0,1,0,247500.0,0,4,1,1,1,0,0,0,17,2.0,0,53,2
1,1,1,0,225000.0,1,4,1,1,1,0,0,0,17,2.0,0,60,0
1,1,0,1,202500.0,4,4,1,1,1,0,0,1,8,3.0,0,24,1
1,1,1,0,135000.0,1,4,1,1,1,0,0,0,17,2.0,0,60,0
1,0,1,0,90000.0,4,4,1,1,1,0,0,0,8,2.0,0,50,3
0,0,1,0,103500.0,0,4,1,1,1,1,1,0,14,2.0,0,46,4
1,1,1,1,270000.0,4,4,1,1,1,0,1,0,8,3.0,0,39,4
0,1,1,0,157500.0,0,4,1,1,1,0,0,0,14,2.0,0,34,1
0,0,1,0,202500.0,0,4,3,1,1,0,0,0,3,1.0,0,45,5
1,1,1,0,112500.0,4,4,0,1,1,1,0,0,8,2.0,0,50,1
0,0,1,0,135000.0,1,4,1,1,1,0,1,0,17,2.0,0,62,0
0,0,1,1,135000.0,0,4,1,5,1,0,0,0,8,3.0,0,30,6
0,1,1,1,135000.0,0,2,2,1,1,0,0,0,17,2.0,0,28,6
0,0,1,0,54000.0,1,4,1,1,1,0,0,0,17,2.0,0,57,0
0,0,1,0,94500.0,0,1,2,1,1,0,1,0,11,1.0,0,39,17
0,0,1,0,225000.0,4,4,3,1,1,1,1,0,17,1.0,0,57,13
0,0,1,0,225000.0,1,4,0,1,1,0,0,0,17,2.0,0,60,0
0,0,1,1,135000.0,4,4,1,1,1,0,0,0,8,3.0,0,46,4
0,0,1,0,103500.0,4,4,3,1,1,0,0,0,14,1.0,0,47,5
0,1,1,0,54000.0,1,4,1,1,1,0,1,0,17,2.0,0,55,0
0,0,0,0,112500.0,2,4,3,5,1,0,0,0,16,1.0,0,29,4
0,0,0,3,112500.0,4,1,1,1,1,0,0,0,8,5.0,0,33,8
1,1,1,0,189000.0,4,1,1,1,1,0,1,0,4,2.0,0,51,0
0,0,1,0,202500.0,1,4,1,1,1,0,0,0,17,2.0,0,58,0
0,0,0,0,117000.0,1,4,4,1,1,0,0,0,17,1.0,0,63,0
1,1,1,0,405000.0,0,4,3,1,1,1,1,0,8,1.0,0,50,9
0,0,1,0,225000.0,0,1,3,1,1,0,0,0,3,1.0,0,46,1
0,0,1,0,157500.0,2,2,0,1,1,0,0,0,3,2.0,0,28,2
